Variable,Value
L_17931_9117,0.0
L_17931_9118,0.0
L_17931_9119,0.0
L_17931_9120,0.0
L_17931_9121,0.0
L_17931_9122,0.0
L_17931_9123,0.0
L_17931_9124,0.0
L_17931_9125,0.0
L_17931_9126,0.0
L_17931_9127,0.0
L_17931_9128,0.0
L_17931_9129,0.0
L_17931_9130,0.0
L_17931_9131,0.0
L_17931_9132,0.0
L_17931_9133,0.0
L_17931_9134,0.0
L_17931_9135,0.0
L_17931_9136,0.0
L_17931_9137,0.0
L_17931_9140,0.0
L_17931_9141,0.0
L_17931_9142,0.0
L_17931_9143,0.0
L_17931_9144,0.0
L_17931_9145,0.0
L_17931_9146,0.0
L_17931_9147,0.0
L_17931_9148,0.0
L_17931_9149,0.0
L_17931_9150,0.0
L_17931_9151,0.0
L_17931_9152,0.0
L_17931_9153,0.0
L_17931_9154,0.0
L_17931_9155,0.0
L_17931_9156,0.0
L_17931_9158,0.0
L_17931_9159,0.0
L_17931_9160,0.0
L_17931_9161,0.0
L_17931_9162,0.0
L_17931_9163,0.0
L_17931_9164,0.0
L_17931_9165,0.0
L_17931_9166,0.0
L_17931_9167,0.0
L_17931_9168,0.0
L_17931_9169,0.0
L_17931_9171,0.0
L_17931_9172,0.0
L_17931_9173,0.0
L_17931_9174,0.0
L_17931_9175,0.0
L_17931_9176,0.0
L_17931_9177,0.0
L_17931_9178,0.0
L_17931_9180,0.0
L_17931_9182,0.0
L_17931_9183,0.0
L_17931_9184,0.0
L_17931_9185,0.0
L_17931_9186,0.0
L_17931_9187,0.0
L_17931_9188,0.0
L_17931_9189,0.0
L_17931_9190,0.0
L_17931_9192,0.0
L_17931_9193,0.0
L_17931_9194,0.0
L_17931_9195,0.0
L_17931_9197,0.0
L_17931_9198,0.0
L_17931_9199,0.0
L_17931_9200,0.0
L_17931_9202,0.0
L_17931_9203,0.0
L_17931_9204,0.0
L_17931_10056,0.0
L_17931_10057,0.0
L_17931_10058,0.0
L_17931_10059,0.0
L_17931_10060,0.0
L_17931_10061,0.0
L_17931_10062,0.0
L_17931_10063,0.0
L_17931_10065,0.0
L_17931_10066,0.0
L_17931_10067,0.0
L_17934_541,0.0
L_17934_542,0.0
L_17934_543,0.0
L_17934_544,0.0
L_17934_545,0.0
L_17934_546,0.0
L_17934_9039,0.0
L_17934_9040,0.0
L_17934_9041,0.0
L_17934_9043,0.0
L_17934_9044,0.0
L_17934_9045,0.0
L_17934_9046,0.0
L_17934_9047,0.0
L_17934_9048,0.0
L_17934_9049,0.0
L_17934_9050,0.0
L_17934_9051,0.0
L_17934_9053,0.0
L_17934_9054,0.0
L_17934_9055,0.0
L_17934_9056,0.0
L_17934_9057,0.0
L_17934_9059,0.0
L_17934_9060,0.0
L_17934_9061,0.0
L_17934_9062,0.0
L_17934_9063,0.0
L_17934_9064,0.0
L_17934_9065,0.0
L_17934_9066,0.0
L_17934_9067,0.0
L_17934_9069,0.0
L_17934_9070,0.0
L_17934_9071,0.0
L_17934_9072,0.0
L_17934_9074,0.0
L_17934_9075,0.0
L_17934_9076,0.0
L_17934_9077,0.0
L_17934_9078,0.0
L_17934_9079,0.0
L_17934_9080,0.0
L_17934_9081,0.0
L_17934_9083,0.0
L_17934_9084,0.0
L_17934_9085,0.0
L_17934_9086,0.0
L_17934_9087,0.0
L_17934_9088,0.0
L_17934_9089,0.0
L_17934_9090,0.0
L_17934_9091,0.0
L_17934_9092,0.0
L_17934_9093,0.0
L_17934_9094,0.0
L_17934_9095,0.0
L_17934_9096,0.0
L_17934_9097,0.0
L_17934_9098,0.0
L_17934_9099,0.0
L_17934_9100,0.0
L_17934_9101,0.0
L_17934_9102,0.0
L_17934_9103,0.0
L_17934_9104,0.0
L_17934_9105,0.0
L_17934_9106,0.0
L_17934_9107,0.0
L_17934_9108,0.0
L_17934_9109,0.0
L_17934_9110,0.0
L_17934_9111,0.0
L_17934_9113,0.0
L_17934_9114,0.0
L_17934_9115,0.0
L_17934_9116,0.0
L_17934_9117,0.0
L_17934_9118,0.0
L_17934_9119,0.0
L_17934_9120,0.0
L_17934_9121,0.0
L_17934_9122,0.0
L_17934_9123,0.0
L_17934_9124,0.0
L_17934_9125,0.0
L_17934_9126,0.0
L_17934_9127,0.0
L_17934_9128,0.0
L_17934_9129,0.0
L_17934_9130,0.0
L_17934_9131,0.0
L_17934_9132,0.0
L_17934_9133,0.0
L_17934_9134,0.0
L_17934_9135,0.0
L_17934_9136,0.0
L_17934_9137,0.0
L_17934_9140,0.0
L_17934_9141,0.0
L_17934_9142,0.0
L_17934_9143,0.0
L_17934_9144,0.0
L_17934_9145,0.0
L_17934_9146,0.0
L_17934_9147,0.0
L_17934_9148,0.0
L_17934_9149,0.0
L_17934_9150,0.0
L_17934_9151,0.0
L_17934_9152,0.0
L_17934_9153,0.0
L_17934_9154,0.0
L_17934_9155,0.0
L_17934_9156,0.0
L_17934_9158,0.0
L_17934_9159,0.0
L_17934_9160,0.0
L_17934_9161,0.0
L_17934_9162,0.0
L_17934_9163,0.0
L_17934_9164,0.0
L_17934_9165,0.0
L_17934_9166,0.0
L_17934_9167,0.0
L_17934_9168,0.0
L_17934_9169,0.0
L_17934_9171,0.0
L_17934_9172,0.0
L_17934_9173,0.0
L_17934_9174,0.0
L_17934_9175,0.0
L_17934_9176,0.0
L_17934_9177,0.0
L_17934_9178,0.0
L_17934_9180,0.0
L_17934_9182,0.0
L_17934_9183,0.0
L_17934_9184,0.0
L_17934_9185,0.0
L_17934_9186,0.0
L_17934_9187,0.0
L_17934_9188,0.0
L_17934_9189,0.0
L_17934_9190,0.0
L_17934_9192,0.0
L_17934_9193,0.0
L_17934_9194,0.0
L_17934_9195,0.0
L_17934_9197,0.0
L_17934_9198,0.0
L_17934_9199,0.0
L_17934_9200,0.0
L_17934_9202,0.0
L_17934_9203,0.0
L_17934_9204,0.0
L_17934_10056,0.0
L_17934_10057,0.0
L_17934_10058,0.0
L_17934_10059,0.0
L_17934_10060,0.0
L_17934_10061,0.0
L_17934_10062,0.0
L_17934_10063,0.0
L_17934_10065,0.0
L_17934_10066,0.0
L_17934_10067,0.0
L_17942_541,0.0
L_17942_542,0.0
L_17942_543,0.0
L_17942_544,0.0
L_17942_545,0.0
L_17942_546,0.0
L_17942_9039,0.0
L_17942_9040,0.0
L_17942_9041,0.0
L_17942_9043,0.0
L_17942_9044,0.0
L_17942_9045,0.0
L_17942_9046,0.0
L_17942_9047,0.0
L_17942_9048,0.0
L_17942_9049,0.0
L_17942_9050,0.0
L_17942_9051,0.0
L_17942_9053,0.0
L_17942_9054,0.0
L_17942_9055,0.0
L_17942_9056,0.0
L_17942_9057,0.0
L_17942_9059,0.0
L_17942_9060,0.0
L_17942_9061,0.0
L_17942_9062,0.0
L_17942_9063,0.0
L_17942_9064,0.0
L_17942_9065,0.0
L_17942_9066,0.0
L_17942_9067,0.0
L_17942_9069,0.0
L_17942_9070,0.0
L_17942_9071,0.0
L_17942_9072,0.0
L_17942_9074,0.0
L_17942_9075,0.0
L_17942_9076,0.0
L_17942_9077,0.0
L_17942_9078,0.0
L_17942_9079,0.0
L_17942_9080,0.0
L_17942_9081,0.0
L_17942_9083,0.0
L_17942_9084,0.0
L_17942_9085,0.0
L_17942_9086,0.0
L_17942_9087,0.0
L_17942_9088,0.0
L_17942_9089,0.0
L_17942_9090,0.0
L_17942_9091,0.0
L_17942_9092,0.0
L_17942_9093,0.0
L_17942_9094,0.0
L_17942_9095,0.0
L_17942_9096,0.0
L_17942_9097,0.0
L_17942_9098,0.0
L_17942_9099,0.0
L_17942_9100,0.0
L_17942_9101,0.0
L_17942_9102,0.0
L_17942_9103,0.0
L_17942_9104,0.0
L_17942_9105,0.0
L_17942_9106,0.0
L_17942_9107,0.0
L_17942_9108,0.0
L_17942_9109,0.0
L_17942_9110,0.0
L_17942_9111,0.0
L_17942_9113,0.0
L_17942_9114,0.0
L_17942_9115,0.0
L_17942_9116,0.0
L_17942_9117,0.0
L_17942_9118,0.0
L_17942_9119,0.0
L_17942_9120,0.0
L_17942_9121,0.0
L_17942_9122,0.0
L_17942_9123,0.0
L_17942_9124,0.0
L_17942_9125,0.0
L_17942_9126,0.0
L_17942_9127,0.0
L_17942_9128,0.0
L_17942_9129,0.0
L_17942_9130,0.0
L_17942_9131,0.0
L_17942_9132,0.0
L_17942_9133,0.0
L_17942_9134,0.0
L_17942_9135,0.0
L_17942_9136,0.0
L_17942_9137,0.0
L_17942_9140,0.0
L_17942_9141,0.0
L_17942_9142,0.0
L_17942_9143,0.0
L_17942_9144,0.0
L_17942_9145,0.0
L_17942_9146,0.0
L_17942_9147,0.0
L_17942_9148,0.0
L_17942_9149,0.0
L_17942_9150,0.0
L_17942_9151,0.0
L_17942_9152,0.0
L_17942_9153,0.0
L_17942_9154,0.0
L_17942_9155,0.0
L_17942_9156,0.0
L_17942_9158,0.0
L_17942_9159,0.0
L_17942_9160,0.0
L_17942_9161,0.0
L_17942_9162,0.0
L_17942_9163,0.0
L_17942_9164,0.0
L_17942_9165,0.0
L_17942_9166,0.0
L_17942_9167,0.0
L_17942_9168,0.0
L_17942_9169,0.0
L_17942_9171,0.0
L_17942_9172,0.0
L_17942_9173,0.0
L_17942_9174,0.0
L_17942_9175,0.0
L_17942_9176,0.0
L_17942_9177,0.0
L_17942_9178,0.0
L_17942_9180,0.0
L_17942_9182,0.0
L_17942_9183,0.0
L_17942_9184,0.0
L_17942_9185,0.0
L_17942_9186,0.0
L_17942_9187,0.0
L_17942_9188,0.0
L_17942_9189,0.0
L_17942_9190,0.0
L_17942_9192,0.0
L_17942_9193,0.0
L_17942_9194,0.0
L_17942_9195,0.0
L_17942_9197,0.0
L_17942_9198,0.0
L_17942_9199,0.0
L_17942_9200,0.0
L_17942_9202,0.0
L_17942_9203,0.0
L_17942_9204,0.0
L_17942_10056,0.0
L_17942_10057,0.0
L_17942_10058,0.0
L_17942_10059,0.0
L_17942_10060,0.0
L_17942_10061,0.0
L_17942_10062,0.0
L_17942_10063,0.0
L_17942_10065,0.0
L_17942_10066,0.0
L_17942_10067,0.0
L_17943_541,0.0
L_17943_542,0.0
L_17943_543,0.0
L_17943_544,0.0
L_17943_545,0.0
L_17943_546,0.0
L_17943_9039,0.0
L_17943_9040,0.0
L_17943_9041,0.0
L_17943_9043,0.0
L_17943_9044,0.0
L_17943_9045,0.0
L_17943_9046,0.0
L_17943_9047,1.1641532182693481e-10
L_17943_9048,0.0
L_17943_9049,0.0
L_17943_9050,0.0
L_17943_9051,0.0
L_17943_9053,0.0
L_17943_9054,0.0
L_17943_9055,0.0
L_17943_9056,0.0
L_17943_9057,0.0
L_17943_9059,0.0
L_17943_9060,0.0
L_17943_9061,0.0
L_17943_9062,0.0
L_17943_9063,0.0
L_17943_9064,0.0
L_17943_9065,0.0
L_17943_9066,0.0
L_17943_9067,0.0
L_17943_9069,0.0
L_17943_9070,0.0
L_17943_9071,0.0
L_17943_9072,0.0
L_17943_9074,0.0
L_17943_9075,0.0
L_17943_9076,0.0
L_17943_9077,0.0
L_17943_9078,0.0
L_17943_9079,0.0
L_17943_9080,0.0
L_17943_9081,0.0
L_17943_9083,0.0
L_17943_9084,0.0
L_17943_9085,0.0
L_17943_9086,0.0
L_17943_9087,0.0
L_17943_9088,0.0
L_17943_9089,0.0
L_17943_9090,0.0
L_17943_9091,0.0
L_17943_9092,0.0
L_17943_9093,0.0
L_17943_9094,0.0
L_17943_9095,-1.1641532182693481e-10
L_17943_9096,0.0
L_17943_9097,0.0
L_17943_9098,0.0
L_17943_9099,0.0
L_17943_9100,0.0
L_17943_9101,0.0
L_17943_9102,0.0
L_17943_9103,0.0
L_17943_9104,0.0
L_17943_9105,0.0
L_17943_9106,0.0
L_17943_9107,0.0
L_17943_9108,0.0
L_17943_9109,0.0
L_17943_9110,0.0
L_17943_9111,0.0
L_17943_9113,0.0
L_17943_9114,0.0
L_17943_9115,0.0
L_17943_9116,0.0
L_17943_9117,0.0
L_17943_9118,0.0
L_17943_9119,0.0
L_17943_9120,0.0
L_17943_9121,0.0
L_17943_9122,0.0
L_17943_9123,0.0
L_17943_9124,0.0
L_17943_9125,0.0
L_17943_9126,0.0
L_17943_9127,0.0
L_17943_9128,0.0
L_17943_9129,0.0
L_17943_9130,0.0
L_17943_9131,0.0
L_17943_9132,0.0
L_17943_9133,0.0
L_17943_9134,0.0
L_17943_9135,0.0
L_17943_9136,0.0
L_17943_9137,0.0
L_17943_9140,0.0
L_17943_9141,0.0
L_17943_9142,0.0
L_17943_9143,0.0
L_17943_9144,0.0
L_17943_9145,0.0
L_17943_9146,0.0
L_17943_9147,0.0
L_17943_9148,0.0
L_17943_9149,0.0
L_17943_9150,0.0
L_17943_9151,0.0
L_17943_9152,0.0
L_17943_9153,0.0
L_17943_9154,0.0
L_17943_9155,0.0
L_17943_9156,0.0
L_17943_9158,0.0
L_17943_9159,0.0
L_17943_9160,0.0
L_17943_9161,0.0
L_17943_9162,0.0
L_17943_9163,0.0
L_17943_9164,0.0
L_17943_9165,0.0
L_17943_9166,0.0
L_17943_9167,0.0
L_17943_9168,0.0
L_17943_9169,0.0
L_17943_9171,0.0
L_17943_9172,0.0
L_17943_9173,0.0
L_17943_9174,0.0
L_17943_9175,0.0
L_17943_9176,0.0
L_17943_9177,0.0
L_17943_9178,0.0
L_17943_9180,0.0
L_17943_9182,0.0
L_17943_9183,0.0
L_17943_9184,0.0
L_17943_9185,0.0
L_17943_9186,0.0
L_17943_9187,0.0
L_17943_9188,0.0
L_17943_9189,0.0
L_17943_9190,0.0
L_17943_9192,0.0
L_17943_9193,0.0
L_17943_9194,0.0
L_17943_9195,0.0
L_17943_9197,0.0
L_17943_9198,0.0
L_17943_9199,0.0
L_17943_9200,0.0
L_17943_9202,0.0
L_17943_9203,0.0
L_17943_9204,0.0
L_17943_10056,0.0
L_17943_10057,0.0
L_17943_10058,0.0
L_17943_10059,0.0
L_17943_10060,0.0
L_17943_10061,0.0
L_17943_10062,0.0
L_17943_10063,0.0
L_17943_10065,0.0
L_17943_10066,0.0
L_17943_10067,0.0
L_17945_541,0.0
L_17945_542,0.0
L_17945_543,0.0
L_17945_544,0.0
L_17945_545,0.0
L_17945_546,0.0
L_17945_9039,0.0
L_17945_9040,0.0
L_17945_9041,0.0
L_17945_9043,0.0
L_17945_9044,0.0
L_17945_9045,0.0
L_17945_9046,0.0
L_17945_9047,0.0
L_17945_9048,0.0
L_17945_9049,0.0
L_17945_9050,0.0
L_17945_9051,0.0
L_17945_9053,0.0
L_17945_9054,0.0
L_17945_9055,0.0
L_17945_9056,0.0
L_17945_9057,0.0
L_17945_9059,0.0
L_17945_9060,0.0
L_17945_9061,0.0
L_17945_9062,0.0
L_17945_9063,0.0
L_17945_9064,0.0
L_17945_9065,0.0
L_17945_9066,0.0
L_17945_9067,0.0
L_17945_9069,0.0
L_17945_9070,0.0
L_17945_9071,0.0
L_17945_9072,0.0
L_17945_9074,0.0
L_17945_9075,0.0
L_17945_9076,0.0
L_17945_9077,0.0
L_17945_9078,0.0
L_17945_9079,0.0
L_17945_9080,0.0
L_17945_9081,0.0
L_17945_9083,0.0
L_17945_9084,0.0
L_17945_9085,0.0
L_17945_9086,0.0
L_17945_9087,0.0
L_17945_9088,0.0
L_17945_9089,0.0
L_17945_9090,0.0
L_17945_9091,0.0
L_17945_9092,0.0
L_17945_9093,0.0
L_17945_9094,0.0
L_17945_9095,0.0
L_17945_9096,0.0
L_17945_9097,0.0
L_17945_9098,0.0
L_17945_9099,0.0
L_17945_9100,0.0
L_17945_9101,0.0
L_17945_9102,0.0
L_17945_9103,0.0
L_17945_9104,0.0
L_17945_9105,0.0
L_17945_9106,0.0
L_17945_9107,0.0
L_17945_9108,0.0
L_17945_9109,0.0
L_17945_9110,0.0
L_17945_9111,0.0
L_17945_9113,0.0
L_17945_9114,0.0
L_17945_9115,0.0
L_17945_9116,0.0
L_17945_9117,0.0
L_17945_9118,0.0
L_17945_9119,0.0
L_17945_9120,0.0
L_17945_9121,0.0
L_17945_9122,0.0
L_17945_9123,0.0
L_17945_9124,0.0
L_17945_9125,0.0
L_17945_9126,0.0
L_17945_9127,0.0
L_17945_9128,0.0
L_17945_9129,0.0
L_17945_9130,0.0
L_17945_9131,0.0
L_17945_9132,0.0
L_17945_9133,0.0
L_17945_9134,0.0
L_17945_9135,0.0
L_17945_9136,0.0
L_17945_9137,0.0
L_17945_9140,0.0
L_17945_9141,0.0
L_17945_9142,0.0
L_17945_9143,0.0
L_17945_9144,0.0
L_17945_9145,0.0
L_17945_9146,0.0
L_17945_9147,0.0
L_17945_9148,0.0
L_17945_9149,0.0
L_17945_9150,0.0
L_17945_9151,0.0
L_17945_9152,0.0
L_17945_9153,0.0
L_17945_9154,0.0
L_17945_9155,0.0
L_17945_9156,0.0
L_17945_9158,0.0
L_17945_9159,0.0
L_17945_9160,0.0
L_17945_9161,0.0
L_17945_9162,0.0
L_17945_9163,0.0
L_17945_9164,0.0
L_17945_9165,0.0
L_17945_9166,0.0
L_17945_9167,0.0
L_17945_9168,0.0
L_17945_9169,0.0
L_17945_9171,0.0
L_17945_9172,0.0
L_17945_9173,0.0
L_17945_9174,0.0
L_17945_9175,0.0
L_17945_9176,0.0
L_17945_9177,0.0
L_17945_9178,0.0
L_17945_9180,0.0
L_17945_9182,0.0
L_17945_9183,0.0
L_17945_9184,0.0
L_17945_9185,0.0
L_17945_9186,0.0
L_17945_9187,0.0
L_17945_9188,0.0
L_17945_9189,0.0
L_17945_9190,0.0
L_17945_9192,0.0
L_17945_9193,0.0
L_17945_9194,0.0
L_17945_9195,0.0
L_17945_9197,0.0
L_17945_9198,0.0
L_17945_9199,0.0
L_17945_9200,0.0
L_17945_9202,0.0
L_17945_9203,0.0
L_17945_9204,0.0
L_17945_10056,0.0
L_17945_10057,0.0
L_17945_10058,0.0
L_17945_10059,0.0
L_17945_10060,0.0
L_17945_10061,0.0
L_17945_10062,0.0
L_17945_10063,0.0
L_17945_10065,0.0
L_17945_10066,0.0
L_17945_10067,0.0
L_17952_541,0.0
L_17952_542,0.0
L_17952_543,0.0
L_17952_544,0.0
L_17952_545,0.0
L_17952_546,0.0
L_17952_9039,0.0
L_17952_9040,0.0
L_17952_9041,0.0
L_17952_9043,0.0
L_17952_9044,0.0
L_17952_9045,0.0
L_17952_9046,0.0
L_17952_9047,0.0
L_17952_9048,0.0
L_17952_9049,0.0
L_17952_9050,0.0
L_17952_9051,0.0
L_17952_9053,0.0
L_17952_9054,0.0
L_17952_9055,0.0
L_17952_9056,0.0
L_17952_9057,0.0
L_17952_9059,0.0
L_17952_9060,0.0
L_17952_9061,0.0
L_17952_9062,0.0
L_17952_9063,0.0
L_17952_9064,0.0
L_17952_9065,0.0
L_17952_9066,0.0
L_17952_9067,0.0
L_17952_9069,0.0
L_17952_9070,0.0
L_17952_9071,0.0
L_17952_9072,0.0
L_17952_9074,0.0
L_17952_9075,0.0
L_17952_9076,0.0
L_17952_9077,0.0
L_17952_9078,0.0
L_17952_9079,0.0
L_17952_9080,0.0
L_17952_9081,0.0
L_17952_9083,0.0
L_17952_9084,0.0
L_17952_9085,0.0
L_17952_9086,0.0
L_17952_9087,0.0
L_17952_9088,0.0
L_17952_9089,0.0
L_17952_9090,0.0
L_17952_9091,0.0
L_17952_9092,0.0
L_17952_9093,0.0
L_17952_9094,0.0
L_17952_9095,0.0
L_17952_9096,0.0
L_17952_9097,0.0
L_17952_9098,0.0
L_17952_9099,0.0
L_17952_9100,0.0
L_17952_9101,0.0
L_17952_9102,0.0
L_17952_9103,0.0
L_17952_9104,0.0
L_17952_9105,0.0
L_17952_9106,0.0
L_17952_9107,0.0
L_17952_9108,0.0
L_17952_9109,0.0
L_17952_9110,0.0
L_17952_9111,0.0
L_17952_9113,0.0
L_17952_9114,0.0
L_17952_9115,0.0
L_17952_9116,0.0
L_17952_9117,0.0
L_17952_9118,0.0
L_17952_9119,0.0
L_17952_9120,0.0
L_17952_9121,0.0
L_17952_9122,0.0
L_17952_9123,0.0
L_17952_9124,0.0
L_17952_9125,0.0
L_17952_9126,0.0
L_17952_9127,0.0
L_17952_9128,0.0
L_17952_9129,0.0
L_17952_9130,0.0
L_17952_9131,0.0
L_17952_9132,0.0
L_17952_9133,0.0
L_17952_9134,0.0
L_17952_9135,0.0
L_17952_9136,0.0
L_17952_9137,0.0
L_17952_9140,0.0
L_17952_9141,0.0
L_17952_9142,0.0
L_17952_9143,0.0
L_17952_9144,0.0
L_17952_9145,0.0
L_17952_9146,0.0
L_17952_9147,0.0
L_17952_9148,0.0
L_17952_9149,0.0
L_17952_9150,0.0
L_17952_9151,0.0
L_17952_9152,0.0
L_17952_9153,0.0
L_17952_9154,0.0
L_17952_9155,0.0
L_17952_9156,0.0
L_17952_9158,0.0
L_17952_9159,0.0
L_17952_9160,0.0
L_17952_9161,0.0
L_17952_9162,0.0
L_17952_9163,0.0
L_17952_9164,0.0
L_17952_9165,0.0
L_17952_9166,0.0
L_17952_9167,0.0
L_17952_9168,0.0
L_17952_9169,0.0
L_17952_9171,0.0
L_17952_9172,0.0
L_17952_9173,0.0
L_17952_9174,0.0
L_17952_9175,0.0
L_17952_9176,0.0
L_17952_9177,0.0
L_17952_9178,0.0
L_17952_9180,0.0
L_17952_9182,0.0
L_17952_9183,0.0
L_17952_9184,0.0
L_17952_9185,0.0
L_17952_9186,0.0
L_17952_9187,0.0
L_17952_9188,0.0
L_17952_9189,0.0
L_17952_9190,0.0
L_17952_9192,0.0
L_17952_9193,0.0
L_17952_9194,0.0
L_17952_9195,0.0
L_17952_9197,0.0
L_17952_9198,0.0
L_17952_9199,0.0
L_17952_9200,0.0
L_17952_9202,0.0
L_17952_9203,0.0
L_17952_9204,0.0
L_17952_10056,0.0
L_17952_10057,0.0
L_17952_10058,0.0
L_17952_10059,0.0
L_17952_10060,0.0
L_17952_10061,0.0
L_17952_10062,0.0
L_17952_10063,0.0
L_17952_10065,0.0
L_17952_10066,0.0
L_17952_10067,0.0
L_18029_541,0.0
L_18029_542,0.0
L_18029_543,0.0
L_18029_544,0.0
L_18029_545,0.0
L_18029_546,0.0
L_18029_9039,0.0
L_18029_9040,0.0
L_18029_9041,0.0
L_18029_9043,0.0
L_18029_9044,0.0
L_18029_9045,0.0
L_18029_9046,0.0
L_18029_9047,0.0
L_18029_9048,0.0
L_18029_9049,0.0
L_18029_9050,0.0
L_18029_9051,0.0
L_18029_9053,0.0
L_18029_9054,0.0
L_18029_9055,0.0
L_18029_9056,0.0
L_18029_9057,0.0
L_18029_9059,0.0
L_18029_9060,0.0
L_18029_9061,0.0
L_18029_9062,0.0
L_18029_9063,0.0
L_18029_9064,0.0
L_18029_9065,0.0
L_18029_9066,0.0
L_18029_9067,0.0
L_18029_9069,0.0
L_18029_9070,0.0
L_18029_9071,0.0
L_18029_9072,0.0
L_18029_9074,0.0
L_18029_9075,0.0
L_18029_9076,0.0
L_18029_9077,0.0
L_18029_9078,0.0
L_18029_9079,0.0
L_18029_9080,0.0
L_18029_9081,0.0
L_18029_9083,0.0
L_18029_9084,0.0
L_18029_9085,0.0
L_18029_9086,0.0
L_18029_9087,0.0
L_18029_9088,0.0
L_18029_9089,0.0
L_18029_9090,0.0
L_18029_9091,0.0
L_18029_9092,0.0
L_18029_9093,0.0
L_18029_9094,0.0
L_18029_9095,0.0
L_18029_9096,0.0
L_18029_9097,0.0
L_18029_9098,0.0
L_18029_9099,0.0
L_18029_9100,0.0
L_18029_9101,0.0
L_18029_9102,0.0
L_18029_9103,0.0
L_18029_9104,0.0
L_18029_9105,0.0
L_18029_9106,0.0
L_18029_9107,0.0
L_18029_9108,0.0
L_18029_9109,0.0
L_18029_9110,0.0
L_18029_9111,0.0
L_18029_9113,0.0
L_18029_9114,0.0
L_18029_9115,0.0
L_18029_9116,0.0
L_18029_9117,0.0
L_18029_9118,0.0
L_18029_9119,0.0
L_18029_9120,0.0
L_18029_9121,0.0
L_18029_9122,0.0
L_18029_9123,0.0
L_18029_9124,0.0
L_18029_9125,0.0
L_18029_9126,0.0
L_18029_9127,0.0
L_18029_9128,0.0
L_18029_9129,0.0
L_18029_9130,0.0
L_18029_9131,0.0
L_18029_9132,0.0
L_18029_9133,0.0
L_18029_9134,0.0
L_18029_9135,0.0
L_18029_9136,0.0
L_18029_9137,0.0
L_18029_9140,0.0
L_18029_9141,0.0
L_18029_9142,0.0
L_18029_9143,0.0
L_18029_9144,0.0
L_18029_9145,0.0
L_18029_9146,0.0
L_18029_9147,0.0
L_18029_9148,0.0
L_18029_9149,0.0
L_18029_9150,0.0
L_18029_9151,0.0
L_18029_9152,0.0
L_18029_9153,0.0
L_18029_9154,0.0
L_18029_9155,0.0
L_18029_9156,0.0
L_18029_9158,0.0
L_18029_9159,0.0
L_18029_9160,0.0
L_18029_9161,0.0
L_18029_9162,0.0
L_18029_9163,0.0
L_18029_9164,0.0
L_18029_9165,0.0
L_18029_9166,0.0
L_18029_9167,0.0
L_18029_9168,0.0
L_18029_9169,0.0
L_18029_9171,0.0
L_18029_9172,0.0
L_18029_9173,0.0
L_18029_9174,0.0
L_18029_9175,0.0
L_18029_9176,0.0
L_18029_9177,0.0
L_18029_9178,0.0
L_18029_9180,0.0
L_18029_9182,0.0
L_18029_9183,0.0
L_18029_9184,0.0
L_18029_9185,0.0
L_18029_9186,0.0
L_18029_9187,0.0
L_18029_9188,0.0
L_18029_9189,0.0
L_18029_9190,0.0
L_18029_9192,0.0
L_18029_9193,0.0
L_18029_9194,0.0
L_18029_9195,0.0
L_18029_9197,0.0
L_18029_9198,0.0
L_18029_9199,0.0
L_18029_9200,0.0
L_18029_9202,0.0
L_18029_9203,0.0
L_18029_9204,0.0
L_18029_10056,0.0
L_18029_10057,0.0
L_18029_10058,0.0
L_18029_10059,0.0
L_18029_10060,0.0
L_18029_10061,0.0
L_18029_10062,0.0
L_18029_10063,0.0
L_18029_10065,0.0
L_18029_10066,0.0
L_18029_10067,0.0
L_18042_541,0.0
L_18042_542,0.0
L_18042_543,0.0
L_18042_544,0.0
L_18042_545,0.0
L_18042_546,0.0
L_18042_9039,0.0
L_18042_9040,0.0
L_18042_9041,0.0
L_18042_9043,0.0
L_18042_9044,0.0
L_18042_9045,0.0
L_18042_9046,0.0
L_18042_9047,0.0
L_18042_9048,0.0
L_18042_9049,0.0
L_18042_9050,0.0
L_18042_9051,0.0
L_18042_9053,0.0
L_18042_9054,0.0
L_18042_9055,0.0
L_18042_9056,0.0
L_18042_9057,0.0
L_18042_9059,0.0
L_18042_9060,0.0
L_18042_9061,0.0
L_18042_9062,0.0
L_18042_9063,0.0
L_18042_9064,0.0
L_18042_9065,0.0
L_18042_9066,0.0
L_18042_9067,0.0
L_18042_9069,0.0
L_18042_9070,0.0
L_18042_9071,0.0
L_18042_9072,0.0
L_18042_9074,0.0
L_18042_9075,0.0
L_18042_9076,0.0
L_18042_9077,0.0
L_18042_9078,0.0
L_18042_9079,0.0
L_18042_9080,0.0
L_18042_9081,0.0
L_18042_9083,0.0
L_18042_9084,0.0
L_18042_9085,0.0
L_18042_9086,0.0
L_18042_9087,0.0
L_18042_9088,0.0
L_18042_9089,0.0
L_18042_9090,0.0
L_18042_9091,0.0
L_18042_9092,0.0
L_18042_9093,0.0
L_18042_9094,0.0
L_18042_9095,0.0
L_18042_9096,0.0
L_18042_9097,0.0
L_18042_9098,0.0
L_18042_9099,0.0
L_18042_9100,0.0
L_18042_9101,0.0
L_18042_9102,0.0
L_18042_9103,0.0
L_18042_9104,0.0
L_18042_9105,0.0
L_18042_9106,0.0
L_18042_9107,0.0
L_18042_9108,0.0
L_18042_9109,0.0
L_18042_9110,0.0
L_18042_9111,0.0
L_18042_9113,0.0
L_18042_9114,0.0
L_18042_9115,0.0
